census_tract,rm_no,tract_population,minority_pct,rm_no_per1000,geo_id,tract_name,population,hispanic_pp,black_pp,hispanic_pp_pct,black_pp_pct
36081053401,3,2104,96.23,1.4258555133079849,1400000US36081053401,"Census Tract 534.01, Queens County, New York",2066.0,290.0,1758.0,14.03678606001936,85.0919651500484
36081067100,3,2129,24.05,1.4091122592766556,1400000US36081067100,"Census Tract 671, Queens County, New York",2516.0,173.0,0.0,6.875993640699524,0.0
36047004600,2,1420,13.66,1.4084507042253522,1400000US36047004600,"Census Tract 46, Kings County, New York",1282.0,214.0,0.0,16.69266770670827,0.0
36047036700,2,1426,96.21,1.402524544179523,1400000US36047036700,"Census Tract 367, Kings County, New York",1211.0,516.0,537.0,42.60941370767961,44.34351775392238
36081017400,4,2867,97.42,1.3951866062085805,1400000US36081017400,"Census Tract 174, Queens County, New York",2277.0,538.0,785.0,23.62758014931928,34.47518664909969
36081015300,3,2159,53.4,1.3895321908290876,1400000US36081015300,"Census Tract 153, Queens County, New York",1922.0,402.0,45.0,20.915712799167537,2.3413111342351716
36081119500,2,1445,69.33,1.3840830449826989,1400000US36081119500,"Census Tract 1195, Queens County, New York",1305.0,335.0,3.0,25.67049808429119,0.22988505747126436
36047063200,2,1458,16.94,1.371742112482853,1400000US36047063200,"Census Tract 632, Kings County, New York",1497.0,92.0,28.0,6.145624582498329,1.8704074816299265
36081051200,4,2925,98.51,1.3675213675213675,1400000US36081051200,"Census Tract 512, Queens County, New York",2518.0,322.0,1796.0,12.787926926131851,71.32644956314536
36081066100,2,1469,20.01,1.3614703880190604,1400000US36081066100,"Census Tract 661, Queens County, New York",1638.0,137.0,0.0,8.363858363858363,0.0
36085012805,4,2940,19.42,1.3605442176870748,1400000US36085012805,"Census Tract 128.05, Richmond County, New York",2534.0,154.0,18.0,6.077348066298343,0.7103393843725335
36047043500,7,5156,82.76,1.357641582622188,1400000US36047043500,"Census Tract 435, Kings County, New York",4921.0,3669.0,631.0,74.55801666327983,12.822597033123348
36081099100,9,6642,29.74,1.3550135501355014,1400000US36081099100,"Census Tract 991, Queens County, New York",7252.0,915.0,0.0,12.617209045780475,0.0
36047018800,4,2955,44.98,1.353637901861252,1400000US36047018800,"Census Tract 188, Kings County, New York",2905.0,333.0,21.0,11.462994836488813,0.7228915662650602
36081068000,7,5220,98.58,1.3409961685823755,1400000US36081068000,"Census Tract 680, Queens County, New York",5212.0,150.0,4976.0,2.8779739063699155,95.47198772064466
36085009601,5,3744,30.93,1.3354700854700854,1400000US36085009601,"Census Tract 96.01, Richmond County, New York",4656.0,614.0,33.0,13.187285223367699,0.7087628865979382
36081044400,4,3024,98.58,1.3227513227513228,1400000US36081044400,"Census Tract 444, Queens County, New York",3693.0,1043.0,738.0,28.24262117519632,19.983753046303818
36081088400,10,7578,19.16,1.3196093956188968,1400000US36081088400,"Census Tract 884, Queens County, New York",8442.0,1700.0,161.0,20.13740819710969,1.9071310116086235
