activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037405500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,5,0,2,2,31,1,1,1,2,355000.0,,,,3,,,,,,,,1,2,2,2,2,,1,1,3,5,1,,22.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6847,84.23999999999998,80000,136,1481,1714,59
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037502500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,1,2,355000.0,,1.84,,3,,,,,,,,1,2,2,2,2,575000,1,1,3,5,1,,28.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4117,92.32,80000,83,541,779,57
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037106520,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,2,2,355000.0,,3.81,,3,,,,,,,,,2,2,2,2,665000,1,1,3,5,1,,40.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,2,6,,,,,10,,,,5908,88.56999999999998,80000,100,917,1379,53
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037120300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,5,0,2,2,31,1,1,1,2,355000.0,,,,3,,,,,,,,1,2,2,2,2,,1,1,3,5,1,,30.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,2,6,,,,,10,,,,5597,81.34999999999998,80000,90,1094,1334,61
2021,549300TINI6CL78UD591,31084,CA,06037,06037534001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,31,1,1,1,2,355000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,2,,23.0,,9,9,1,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5206,98.27,80000,60,287,1182,53
2021,549300OPCWU6E72WUT29,31084,CA,06037,06037531202,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,71,2,2,31,1,1,1,2,355000.0,,2.395,,3,,,,,,,,2,2,2,2,2,645000,1,1,3,5,2,,30.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,4240,98.82,80000,72,259,1129,70
2021,254900F9ZTVTX763V835,31084,CA,06037,06037405400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,2,32,1,1,2,2,365000.0,56.3,3.43,,3,,,,,,,,,2,2,2,2,645000,1,1,3,5,1,,29.0,,3,2,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,>74,Yes,Yes,1,1,6,,,,,10,,,,5569,79.26,80000,129,1100,1330,59
2021,254900F9ZTVTX763V835,31084,CA,06037,06037231220,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,2,32,1,1,1,2,365000.0,54.9,3.32,,3,,,,,,,,,2,2,2,2,655000,1,1,3,5,1,,35.0,,1,10,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4514,95.86000000000001,80000,48,79,622,63
2021,254900F9ZTVTX763V835,31084,CA,06037,06037553000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,2,32,1,1,1,2,365000.0,54.0,3.01,,3,,,,,,,,,2,2,2,2,675000,1,1,3,5,1,,13.0,,2,10,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4749,81.51,80000,133,1065,1253,59
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037406800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,31,1,1,2,2,365000.0,,6.99,,3,,,,,,,,,2,2,2,2,605000,1,1,3,5,1,,20.0,,2,10,1,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4743,87.2,80000,116,1050,1251,57
2021,549300TINI6CL78UD591,31084,CA,06037,06037185202,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,365000.0,,1.87,,3,,,,,,,,,2,2,2,2,765000,1,1,3,5,1,,20.0,,9,9,1,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,1,5,1,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4086,77.36,80000,102,686,1076,65
2021,549300TINI6CL78UD591,31084,CA,06037,06037603702,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,365000.0,,3.93,,3,,,,,,,,,2,2,2,2,715000,1,1,3,5,1,,102.0,,9,9,1,,,,,3.0,,,,,2,2,5.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,5112,68.49,80000,138,1222,1574,61
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037407200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,9,2,2,31,1,1,1,2,365000.0,,1.7,,3,,,,,,,,2,2,2,2,2,615000,1,1,3,5,1,,32.0,,9,9,1,11.0,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,7123,95.14,80000,86,1073,1445,59
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037406800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,2,31,1,1,1,2,365000.0,,,,3,,,,,,,,2,2,2,2,2,695000,1,1,3,5,1,,25.0,,9,10,1,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,9,,,,4743,87.2,80000,116,1050,1251,57
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037541001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,4,0,2,2,31,1,1,2,2,365000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,33.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,2,1,6,,,,,10,,,,1019,97.74,80000,66,260,341,55
2021,5493007BX4I89K17ZM64,31084,CA,06037,06037183221,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,32,1,1,2,2,365000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,61.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3162,76.03,80000,90,495,790,62
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037543703,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,4,0,2,2,32,1,1,1,2,365000.0,,,,3,,,,,,,,2,2,2,2,2,,1,1,3,5,1,,34.0,,9,9,1,11.0,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3515,89.47,80000,140,777,910,51
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037502601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,4,1,1,1,2,365000.0,,,,3,,,,,,,,2,2,2,2,2,,1,1,3,5,1,,26.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,7229,94.76,80000,120,1509,1855,0
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037552700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,31,1,1,1,2,365000.0,,2.08,,3,,,,,,,,2,2,2,2,2,715000,1,1,3,5,1,,35.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,2,1,6,,,,,10,,,,7080,86.54,80000,101,1382,1722,62
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037502601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,31,1,1,1,2,365000.0,,,,3,,,,,,,,2,2,2,2,2,,1,1,3,5,1,,16.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,7229,94.76,80000,120,1509,1855,0
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037535603,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,2,0,2,2,31,1,1,1,2,365000.0,,1.84,,3,,,,,,,,2,2,2,2,2,575000,1,1,3,5,1,,13.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,3241,99.66,80000,76,284,744,63
2021,549300CEGZGHVQG0OD32,31084,CA,06037,06037103101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,9,2,2,31,1,1,2,2,365000.0,,3.63,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,72.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,2798,37.03,80000,138,727,946,59
2021,549300CR5XDK0TP7I727,31084,CA,06037,06037502601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,32,1,1,1,2,365000.0,,2.205,,3,,,,,,,,2,2,2,2,2,655000,1,1,3,5,1,,38.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,7229,94.76,80000,120,1509,1855,0
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037500800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,4,1,1,2,2,365000.0,,2.14,,3,,,,,,,,1,2,2,2,2,525000,1,1,3,5,1,,33.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5620,93.49,80000,101,1061,1189,59
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037501802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,365000.0,,1.54,,3,,,,,,,,1,2,2,2,2,655000,1,1,3,5,1,,29.0,,9,9,1,,,,,1.0,,,,,1,1,5.0,,,,,5.0,,,,,1,1,1,2,1,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,3576,80.45,80000,113,559,848,58
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037122000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,31,1,1,2,2,365000.0,,7.24,,3,,,,,,,,,2,2,2,2,745000,1,1,3,5,1,,14.0,,9,9,1,14.0,,,,1.0,14.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,2,1,6,,,,,10,,,,6180,58.22,80000,107,965,1474,58
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037183101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,5,0,2,2,31,1,1,1,2,365000.0,,,,3,,,,,,,,12,2,2,2,2,,1,1,3,5,1,,11.0,,9,9,1,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,55-64,9999,No,,2,1,6,,,,,10,,,,3673,83.53,80000,117,717,1193,74
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037433102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,1,2,365000.0,,1.86,,3,,,,,,,,1,2,2,2,2,635000,1,1,3,5,1,,33.0,,9,9,1,,,,,1.0,,,,,1,1,5.0,,,,,5.0,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,4807,99.25,80000,62,309,1169,52
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037552100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,8,2,2,31,1,1,1,2,365000.0,,2.195,,3,,,,,,,,1,2,2,2,2,565000,1,1,3,5,1,,25.0,,9,9,1,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,>74,9999,Yes,,2,1,6,,,,,10,,,,6161,85.0,80000,105,1025,1316,57
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037404701,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,5,0,2,2,31,1,1,1,2,365000.0,,,,3,,,,,,,,1,2,2,2,2,,1,1,3,5,1,,29.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,5672,97.14,80000,77,747,1310,56
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037502801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,8,2,2,31,1,1,1,2,365000.0,,2.185,,3,,,,,,,,1,2,2,2,2,575000,1,1,3,5,1,,13.0,,9,9,1,11.0,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,6935,88.62,80000,143,1368,1689,59
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037540000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,2,0,2,2,4,1,1,1,2,365000.0,,1.805,,3,,,,,,,,2,2,2,2,2,695000,1,1,3,5,2,,38.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,2,1,6,,,,,10,,,,7381,98.92,80000,71,639,1369,56
2021,549300L4YRGOSZO6BP34,31084,CA,06037,06037502004,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,3,0,2,2,32,1,1,1,2,365000.0,,,,3,,,,,,,,1,1,2,2,2,785000,1,1,3,5,2,,29.0,,2,10,1,11.0,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,3,6,,,,,3,4.0,,,3938,92.51,80000,93,561,950,63
2021,254900F9ZTVTX763V835,31084,CA,06037,06037123203,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,2,32,1,1,1,2,375000.0,50.0,,,3,,,,,,,,,2,2,2,2,755000,1,1,3,5,1,,27.0,,1,1,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,4,,,,3699,86.23999999999998,80000,54,164,479,49
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037109200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,375000.0,,3.715,,3,,,,,,,,12,2,2,2,2,705000,1,1,3,5,1,,39.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,2728,58.98,80000,137,726,881,56
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037133000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,4,0,2,2,31,1,1,1,2,375000.0,,,,3,,,,,,,,1,2,2,2,2,,1,1,3,5,1,,31.0,,9,9,1,,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,4609,70.38,80000,115,902,1150,58
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037482800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,2,2,1,1,1,2,375000.0,,,,3,,,,,,,,1,2,2,2,2,665000,1,1,3,5,1,,15.0,,9,10,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,1,4.0,9.0,,4421,95.88,80000,112,849,1274,62
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037431100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,2,31,1,1,1,2,375000.0,,4.23,,3,,,,,,,,1,2,2,2,2,705000,1,1,3,5,1,,45.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,2,2,2,>74,65-74,Yes,Yes,2,1,6,,,,,10,,,,6962,79.54999999999998,80000,101,875,1744,54
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037121221,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,0,2,2,31,1,1,1,2,375000.0,,3.34,,3,,,,,,,,1,2,2,2,2,675000,1,1,3,5,1,,43.0,,9,9,1,,,,,1.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,2304,90.54,80000,79,328,520,56
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037620303,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,5,0,2,2,31,1,1,2,2,375000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,12.0,,9,9,1,,,,,5.0,,,,,2,4,2.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4387,18.44,80000,322,1259,1700,49
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037120300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,2,0,2,1,31,1,1,1,2,375000.0,,5.5,,3,,,,,,,,3,2,2,2,2,655000,1,1,3,5,1,,14.0,,3,10,1,14.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5597,81.34999999999998,80000,90,1094,1334,61
2021,549300TINI6CL78UD591,31084,CA,06037,06037502401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,375000.0,,2.23,,3,,,,,,,,,2,2,2,2,665000,1,1,3,5,1,,18.0,,9,9,1,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5041,94.74,80000,101,805,1072,59
2021,549300TINI6CL78UD591,31084,CA,06037,06037502700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,375000.0,,2.215,,3,,,,,,,,,2,2,2,2,595000,1,1,3,5,1,,39.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,6513,92.81,80000,94,1254,1618,57
2021,549300TINI6CL78UD591,31084,CA,06037,06037464000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,375000.0,,1.92,,3,,,,,,,,,2,2,2,2,975000,1,1,3,5,1,,19.0,,9,9,1,14.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,6162,45.59,80000,214,1552,1934,53
2021,549300TINI6CL78UD591,31084,CA,06037,06037501002,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,2,0,2,2,31,1,1,2,2,375000.0,,3.06,,3,,,,,,,,,2,2,2,2,625000,1,1,3,5,1,,23.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4899,86.93999999999998,80000,128,1071,1432,66
2021,549300TINI6CL78UD591,31084,CA,06037,06037408402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,375000.0,,2.58,,3,,,,,,,,,2,2,2,2,715000,1,1,3,5,1,,35.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,5363,81.93,80000,147,1598,1881,48
2021,549300TINI6CL78UD591,31084,CA,06037,06037553000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,31,1,1,1,2,375000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,29.0,,9,9,1,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4749,81.51,80000,133,1065,1253,59
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037500201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,9,2,2,31,1,1,1,2,375000.0,,3.08,,3,,,,,,,,2,2,2,2,2,795000,1,1,3,5,1,,14.0,,9,10,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,2,1,6,,,,,10,,,,5830,50.39,80000,181,1819,2062,57
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037502902,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,5,2,2,4,1,1,1,2,375000.0,,1.645,,3,,,,,,,,2,2,2,2,2,665000,1,1,3,5,1,,3.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,4331,92.22,80000,81,436,833,56
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037552001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,9,2,2,32,1,1,1,2,375000.0,,1.68,,3,,,,,,,,2,2,2,2,2,645000,1,1,3,5,1,,31.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3997,87.56999999999998,80000,107,763,984,59
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037199202,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,32,1,1,1,2,375000.0,,,,3,,,,,,,,2,2,2,2,2,,1,1,3,5,1,,12.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3045,91.69,80000,71,374,753,74
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037530202,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,32,1,1,1,2,375000.0,,2.59,,3,,,,,,,,2,2,2,2,2,665000,1,1,3,5,1,,29.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,4505,94.78,80000,119,858,1300,66
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037502100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,2,4,1,1,1,2,375000.0,,,,3,,,,,,,,2,2,2,2,2,,1,1,3,5,1,,17.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,5348,85.0,80000,98,919,1245,55
2021,549300CR5XDK0TP7I727,31084,CA,06037,06037504101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Joint,1,71,2,2,32,1,1,1,2,375000.0,,1.55,,3,,,,,,,,2,2,2,2,2,605000,1,1,3,5,1,,52.0,,9,9,1,,,,,1.0,,,,,2,2,1.0,,,,,1.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,5240,83.11,80000,117,924,1088,56
