census_tract,_rm_per_1000,rm_no,county_code,county,state_code,census_tract_np,census_tract_period,total_population,62yr_pp_pct,median_age,hispanic_pp_pct,non_hispanic_black_pp_pct
06065041704,0.5242463958060288,2,06065, Riverside County,CA,41704,417.04,3815,7.0%,31.8,86.5%,1.1%
06065043266,0.5205622071837585,3,06065, Riverside County,CA,43266,432.66,5763,6.4%,27,44.0%,7.3%
06065043228,0.5205622071837585,2,06065, Riverside County,CA,43228,432.28,3842,12.3%,34.4,40.4%,3.2%
06065044505,0.5189413596263622,3,06065, Riverside County,CA,44505,445.05,5781,29.1%,48,52.9%,0.2%
06065048902,0.5105296745373324,4,06065, Riverside County,CA,48902,489.02,7835,9.0%,29.8,71.2%,11.1%
06065045209,0.5045408678102926,3,06065, Riverside County,CA,45209,452.09,5946,16.7%,30.3,79.1%,4.1%
06065042621,0.5039052658100278,4,06065, Riverside County,CA,42621,426.21,7938,9.2%,30.8,59.3%,16.6%
06065048901,0.5,2,06065, Riverside County,CA,48901,489.01,4000,7.6%,32.1,66.7%,11.3%
06065042010,0.4855154555753358,3,06065, Riverside County,CA,42010,420.1,6179,13.7%,30.7,79.1%,11.4%
06065045217,0.4833836858006042,4,06065, Riverside County,CA,45217,452.17,8275,11.6%,33,76.4%,6.4%
06065040204,0.4807692307692308,2,06065, Riverside County,CA,40204,402.04,4160,7.2%,25.6,89.0%,5.2%
06065040609,0.47380533369432787,7,06065, Riverside County,CA,40609,406.09,14774,9.9%,32,30.2%,6.6%
06065040201,0.47318611987381703,3,06065, Riverside County,CA,40201,402.01,6340,8.1%,32.3,75.8%,2.9%
06065040303,0.4628558204119417,2,06065, Riverside County,CA,40303,403.03,4321,10.0%,29.3,66.5%,4.7%
06065040904,0.4581901489117984,2,06065, Riverside County,CA,40904,409.04,4365,14.1%,33.8,65.0%,3.0%
06065041906,0.455719276925414,3,06065, Riverside County,CA,41906,419.06,6583,13.5%,33.8,65.6%,2.6%
06065042624,0.4555808656036447,2,06065, Riverside County,CA,42624,426.24,4390,11.3%,32.8,50.7%,14.9%
06065044510,0.4511956685215822,3,06065, Riverside County,CA,44510,445.1,6649,11.5%,33.3,54.3%,12.8%
06065041808,0.44589774078478006,3,06065, Riverside County,CA,41808,418.08,6728,20.0%,42.9,31.2%,4.4%
06065040101,0.44033465433729635,2,06065, Riverside County,CA,40101,401.01,4542,10.0%,32.3,76.5%,10.5%
06065030103,0.4391743522178305,1,06065, Riverside County,CA,30103,301.03,2277,12.3%,32.4,70.2%,0.2%
06065043401,0.43585645793985184,3,06065, Riverside County,CA,43401,434.01,6883,13.5%,28.4,57.9%,8.1%
06065043248,0.4282655246252676,2,06065, Riverside County,CA,43248,432.48,4670,13.3%,38.1,29.7%,1.4%
06065046700,0.4236390595212879,2,06065, Riverside County,CA,46700,467,4721,14.0%,32,72.5%,8.6%
06065041803,0.4230118443316413,3,06065, Riverside County,CA,41803,418.03,7092,12.0%,38.6,28.4%,4.3%
06065041302,0.41788549937317176,2,06065, Riverside County,CA,41302,413.02,4786,10.2%,28.9,85.2%,2.2%
06065041004,0.41684035014589416,2,06065, Riverside County,CA,41004,410.04,4798,10.1%,31.7,67.0%,5.0%
06065051100,0.4142502071251035,3,06065, Riverside County,CA,51100,511,7242,10.1%,31.3,43.4%,31.6%
06065048700,0.41050903119868637,2,06065, Riverside County,CA,48700,487,4872,8.4%,33.1,50.2%,20.3%
06065042901,0.3952048478461336,3,06065, Riverside County,CA,42901,429.01,7591,13.9%,31.7,80.9%,3.8%
06065030104,0.39215686274509803,3,06065, Riverside County,CA,30104,301.04,7650,8.9%,30.4,66.2%,8.5%
06065051200,0.39115978877371405,2,06065, Riverside County,CA,51200,512,5113,13.0%,33,50.9%,1.8%
06065043821,0.3711263685284839,2,06065, Riverside County,CA,43821,438.21,5389,9.6%,28.4,52.6%,12.9%
06065044907,0.3662332906061161,2,06065, Riverside County,CA,44907,449.07,5461,5.2%,28.2,89.7%,0.2%
06065042719,0.3656307129798903,2,06065, Riverside County,CA,42719,427.19,5470,13.6%,30.9,68.5%,5.0%
06065042510,0.36543029417138684,2,06065, Riverside County,CA,42510,425.1,5473,9.1%,26.7,71.0%,12.6%
06065041412,0.36088054853843377,2,06065, Riverside County,CA,41412,414.12,5542,19.4%,35.7,58.9%,5.9%
06065042706,0.3564638783269962,3,06065, Riverside County,CA,42706,427.06,8416,8.2%,27.4,77.6%,13.2%
06065040903,0.34614053305642095,1,06065, Riverside County,CA,40903,409.03,2889,14.7%,30.6,61.0%,4.6%
06065043822,0.3450655624568668,1,06065, Riverside County,CA,43822,438.22,2898,10.7%,31.9,52.6%,0.8%
06065044102,0.3439972480220158,1,06065, Riverside County,CA,44102,441.02,2907,14.7%,29.5,62.2%,5.7%
06065044104,0.3352329869259135,1,06065, Riverside County,CA,44104,441.04,2983,17.9%,35.1,49.5%,3.7%
06065042506,0.32829940906106364,3,06065, Riverside County,CA,42506,425.06,9138,10.3%,28.3,46.8%,25.9%
06065040902,0.3083564600678384,2,06065, Riverside County,CA,40902,409.02,6486,19.4%,34.5,50.7%,1.4%
06065045707,0.30802402587401817,2,06065, Riverside County,CA,45707,457.07,6493,15.3%,36.7,98.6%,0.5%
06065041500,0.30646644192460926,1,06065, Riverside County,CA,41500,415,3263,7.8%,32.1,66.0%,5.5%
06065043507,0.2995805871779509,2,06065, Riverside County,CA,43507,435.07,6676,15.1%,29.2,58.7%,10.9%
06065040202,0.2992220227408737,1,06065, Riverside County,CA,40202,402.02,3342,14.6%,31.2,67.3%,0.4%
06065040603,0.29886431560071725,1,06065, Riverside County,CA,40603,406.03,3346,11.2%,29.9,77.5%,0.0%
06065042512,0.29603315571343986,1,06065, Riverside County,CA,42512,425.12,3378,5.3%,26.6,73.0%,16.2%
06065042518,0.28595939376608526,1,06065, Riverside County,CA,42518,425.18,3497,11.3%,30.2,61.7%,20.0%
06065046103,0.28312570781426954,1,06065, Riverside County,CA,46103,461.03,3532,16.8%,35.4,52.1%,1.2%
06065040615,0.27752081406105455,3,06065, Riverside County,CA,40615,406.15,10810,12.6%,32.7,37.7%,8.8%
06065941400,0.2582644628099174,1,06065, Riverside County,CA,941400,9414,3872,33.7%,52,28.2%,6.0%
06065045302,0.24832381425378697,1,06065, Riverside County,CA,45302,453.02,4027,21.3%,47.1,89.1%,0.0%
06065040616,0.24000960038401536,2,06065, Riverside County,CA,40616,406.16,8333,10.1%,34.9,36.1%,12.2%
06065043701,0.23105360443622922,1,06065, Riverside County,CA,43701,437.01,4328,26.8%,41.9,35.1%,3.4%
06065041201,0.2288329519450801,1,06065, Riverside County,CA,41201,412.01,4370,14.0%,31.4,68.1%,5.3%
06065040203,0.2261420171867933,1,06065, Riverside County,CA,40203,402.03,4422,6.4%,28.4,93.2%,1.8%
06065045705,0.21383513311237035,2,06065, Riverside County,CA,45705,457.05,9353,5.9%,32.5,97.9%,0.3%
06065041202,0.21353833013025839,1,06065, Riverside County,CA,41202,412.02,4683,12.1%,31.5,82.2%,0.9%
06065041102,0.21326508850501172,1,06065, Riverside County,CA,41102,411.02,4689,7.8%,30.5,74.4%,1.9%
06065043813,0.20358306188925082,1,06065, Riverside County,CA,43813,438.13,4912,23.4%,41.5,36.6%,1.8%
06065042520,0.20292207792207795,1,06065, Riverside County,CA,42520,425.2,4928,10.9%,30.1,77.6%,8.6%
06065042904,0.1880229387985334,2,06065, Riverside County,CA,42904,429.04,10637,11.6%,29.2,80.0%,8.8%
06065042209,0.18385732671446958,1,06065, Riverside County,CA,42209,422.09,5439,7.4%,24.4,47.3%,10.3%
06065041809,0.17196904557179707,1,06065, Riverside County,CA,41809,418.09,5815,12.7%,39.9,35.2%,7.7%
06065041407,0.17027073046143368,1,06065, Riverside County,CA,41407,414.07,5873,14.2%,33.8,66.1%,6.3%
06065045501,0.1684636118598383,1,06065, Riverside County,CA,45501,455.01,5936,12.6%,33.7,86.8%,6.1%
06065042903,0.16323865491348352,1,06065, Riverside County,CA,42903,429.03,6126,12.8%,32.9,81.4%,1.7%
06065048300,0.15078407720144751,1,06065, Riverside County,CA,48300,483,6632,9.5%,30.6,57.1%,22.6%
